fold,item,train_degree,embedding_norm
0,205,5,3.719958782196045
0,206,4,3.4049246311187744
0,208,4,3.374342203140259
0,210,5,3.589015483856201
0,215,5,3.5096094608306885
0,216,5,3.715517520904541
0,220,5,2.907618761062622
0,221,5,3.168886423110962
0,222,4,0.38028454780578613
0,224,5,0.5817696452140808
0,227,5,0.22767654061317444
0,229,7,3.0249693393707275
0,230,3,3.085541009902954
0,231,3,0.047437578439712524
0,235,5,2.6094300746917725
0,239,4,0.5793097019195557
0,243,5,0.08360184729099274
0,248,8,3.185816526412964
0,249,4,3.898057699203491
0,250,5,4.560564994812012
0,253,3,0.3269989490509033
0,257,5,3.793665647506714
0,259,5,4.063267707824707
0,261,4,3.4949772357940674
0,264,5,3.778071880340576
0,270,3,3.776984930038452
0,271,4,3.7942893505096436
0,272,14,4.6142258644104
0,273,5,3.8696341514587402
0,275,5,3.46159291267395
0,278,5,3.220512628555298
0,283,4,2.9240357875823975
0,285,4,3.184898614883423
0,286,3,3.3555221557617188
0,288,3,0.643725574016571
0,289,5,3.046354055404663
0,293,5,3.6316418647766113
0,294,4,3.038752794265747
0,295,4,3.77079439163208
0,297,7,3.8911774158477783
0,298,5,3.4717342853546143
0,301,7,3.767703056335449
0,306,2,3.2877328395843506
0,308,3,0.586992084980011
0,310,4,3.2079129219055176
0,314,5,3.2305517196655273
0,315,5,3.414679527282715
0,316,4,3.0307233333587646
0,317,5,0.5591897368431091
0,318,4,0.04237057641148567
0,319,4,0.0956369936466217
0,321,4,2.9958953857421875
0,325,2,1.018785834312439
0,326,4,0.9858934283256531
0,327,1,3.240084171295166
0,330,4,0.5345556139945984
0,333,5,3.298652410507202
0,336,5,0.10462549328804016
0,338,4,3.4345755577087402
0,339,5,0.7398973703384399
0,340,3,0.18839457631111145
0,342,1,0.26449042558670044
0,343,5,3.0455901622772217
0,346,5,2.8962154388427734
0,347,4,0.6585650444030762
0,348,5,2.7190444469451904
0,351,3,0.7618207931518555
0,354,4,3.1133811473846436
0,356,5,3.400743246078491
0,357,6,2.8944637775421143
0,359,4,2.857806444168091
0,360,3,1.0042463541030884
0,362,2,0.6731424927711487
0,364,3,2.2999136447906494
0,365,4,0.07452308386564255
0,366,5,2.8158204555511475
0,368,3,0.6799888014793396
0,375,3,3.111809015274048
0,379,6,2.850680351257324
0,380,3,3.2952449321746826
0,381,3,0.2289031594991684
0,383,6,2.8706462383270264
0,385,5,3.2868728637695312
0,387,4,3.5999045372009277
0,390,7,4.056711196899414
0,393,5,3.70259690284729
0,394,5,3.748433828353882
0,397,5,3.5525407791137695
0,398,4,3.1377556324005127
0,400,5,3.625288724899292
0,402,5,3.7718746662139893
0,407,4,3.481721878051758
0,410,3,3.352283477783203
0,414,3,4.118663787841797
0,415,5,3.98919939994812
0,416,3,3.6573667526245117
0,418,2,3.5526914596557617
0,421,3,4.035593509674072
0,424,2,2.533679485321045
0,426,4,3.47662091255188
0,429,3,3.71002197265625
0,430,4,3.4856984615325928
0,432,2,3.689645767211914
0,434,6,2.990713119506836
0,438,4,3.238029956817627
0,439,4,3.1723217964172363
0,444,4,3.121164083480835
0,446,6,4.036859035491943
0,447,4,3.3698527812957764
0,453,4,3.57304310798645
0,455,4,4.083663463592529
0,459,3,3.093997001647949
0,461,5,3.6135964393615723
0,464,4,3.7323005199432373
0,466,3,3.274433135986328
0,471,9,3.9602112770080566
0,474,3,3.752737045288086
0,475,5,3.280813455581665
0,476,3,3.7189395427703857
0,477,14,4.720912456512451
0,479,2,2.8669941425323486
0,480,5,3.946809768676758
0,481,5,3.801490068435669
0,482,3,3.4588427543640137
0,483,4,3.2779316902160645
0,484,3,3.5330073833465576
0,493,2,4.0625152587890625
0,494,4,3.977936267852783
0,495,1,3.494778871536255
0,498,4,3.046464681625366
0,500,5,3.9162278175354004
0,502,5,3.618570566177368
0,504,5,3.125304937362671
0,506,6,4.070623874664307
0,507,6,3.640094041824341
0,508,5,3.445739507675171
0,509,3,4.293954372406006
0,510,4,3.4038960933685303
0,512,1,2.5835888385772705
