fold,item,train_degree,embedding_norm
0,2759,4,2.7504026889801025
0,2760,5,1.149655818939209
0,2761,3,2.739123821258545
0,2769,5,2.7552716732025146
0,2772,6,3.096583366394043
0,2776,3,0.46087536215782166
0,2780,6,2.4137613773345947
0,2785,4,2.1423940658569336
0,2787,5,2.638759136199951
0,2788,5,2.6433238983154297
0,2789,4,2.7285149097442627
0,2790,6,2.62803316116333
0,2792,4,2.443716287612915
0,2793,4,0.43703651428222656
0,2796,5,2.615715742111206
0,2799,4,2.4886202812194824
0,2801,5,2.5465614795684814
0,2802,4,2.913419485092163
0,2804,3,2.515455722808838
0,2808,3,0.6423969864845276
0,2810,7,1.442582368850708
0,2811,3,0.4723798930644989
0,2814,6,3.7382781505584717
0,2817,5,2.737567186355591
0,2819,5,1.3401962518692017
0,2826,5,2.6596381664276123
0,2830,3,2.689711332321167
0,2832,3,2.652554988861084
0,2839,4,2.50547194480896
0,2841,4,1.3639241456985474
0,2844,3,2.519864797592163
0,2846,2,1.5774672031402588
0,2848,4,2.415501594543457
0,2851,5,2.681974172592163
0,2862,3,3.6646616458892822
0,2866,0,0.7029076218605042
0,2867,7,2.4149832725524902
0,2868,4,0.24962623417377472
0,2869,4,3.329686403274536
0,2870,7,3.2981364727020264
0,2871,6,2.797898769378662
0,2876,3,1.5059280395507812
0,2877,6,2.674103021621704
0,2882,5,2.524282693862915
0,2888,16,3.6569035053253174
0,2892,5,2.7232799530029297
0,2894,11,2.682288646697998
0,2895,5,2.674081802368164
0,2896,5,1.9403839111328125
0,2897,3,2.3122398853302
0,2898,4,2.82207989692688
0,2899,5,2.6192445755004883
0,2901,4,2.4356229305267334
0,2906,5,2.53594708442688
0,2910,6,2.8438405990600586
0,2911,5,2.8919460773468018
0,2912,7,3.9590535163879395
0,2914,3,2.4634766578674316
0,2916,5,2.768010377883911
0,2917,5,4.217568874359131
0,2920,4,2.2567696571350098
0,2922,3,2.550732135772705
0,2923,5,3.18939471244812
0,2925,5,2.7830448150634766
0,2927,7,3.6770620346069336
0,2929,4,3.578338146209717
0,2931,3,3.617905378341675
0,2933,5,2.7133936882019043
0,2937,3,2.170403003692627
0,2938,3,2.526671886444092
0,2940,4,2.7745583057403564
0,2942,6,3.932063102722168
0,2951,2,2.501742124557495
0,2952,3,3.1123969554901123
0,2955,5,2.268681049346924
0,2956,5,3.380373477935791
0,2957,5,2.403430938720703
0,2961,6,2.6775131225585938
0,2963,4,2.530120849609375
0,2967,5,2.848341941833496
0,2969,4,2.9410479068756104
0,2971,5,3.295346736907959
0,2972,0,0.6904593110084534
0,2974,5,2.7135190963745117
0,2975,6,2.457202911376953
0,2978,4,2.8169262409210205
0,2985,4,2.506375312805176
0,2986,6,3.1000967025756836
0,2988,4,0.9976571798324585
0,2989,5,2.4030299186706543
0,2990,5,2.6615092754364014
0,2994,5,2.020280599594116
0,2995,4,2.35587215423584
0,2997,5,2.11118483543396
0,2998,5,2.576580047607422
0,3004,4,2.0783510208129883
0,3009,4,2.45235538482666
0,3010,4,2.590468645095825
0,3011,2,0.42347872257232666
0,3015,4,2.2345995903015137
0,3016,3,2.5161614418029785
0,3017,4,2.0726425647735596
0,3018,4,2.7193868160247803
0,3019,4,2.6376688480377197
0,3027,4,3.074667453765869
0,3031,3,1.4220305681228638
0,3032,4,2.575260639190674
0,3037,3,1.7729915380477905
0,3040,4,2.4405758380889893
0,3041,4,2.583026647567749
0,3042,5,2.1830732822418213
0,3043,3,0.8981333374977112
0,3047,1,0.767267644405365
0,3048,7,2.5174951553344727
0,3053,5,2.985318183898926
0,3054,4,2.885572910308838
0,3057,4,1.8922005891799927
0,3059,4,2.405582904815674
0,3061,3,3.980325698852539
0,3062,3,2.0907979011535645
0,3063,5,2.314624071121216
0,3068,4,2.493086814880371
0,3069,4,2.471785068511963
0,3073,5,2.61576771736145
0,3079,5,3.0980286598205566
0,3084,5,2.3453640937805176
1,1,4,4.93536901473999
1,2,10,3.1312367916107178
1,5,5,4.390275001525879
1,6,3,3.171180486679077
1,8,2,2.965080738067627
1,11,3,4.677810192108154
1,12,4,2.7999861240386963
1,13,4,3.5697710514068604
1,14,2,2.576509714126587
1,20,6,4.259402751922607
1,22,4,2.622755527496338
1,25,4,2.2982218265533447
1,30,4,3.079998016357422
1,31,3,3.3105804920196533
1,32,4,3.5167133808135986
1,33,4,3.9770193099975586
1,38,2,3.22281813621521
1,39,6,3.1681737899780273
1,40,5,2.9724605083465576
1,44,5,3.3213682174682617
1,46,3,3.205456018447876
1,49,4,3.6038925647735596
1,55,5,3.0377559661865234
1,58,3,3.1652462482452393
1,59,4,3.424287796020508
1,60,5,3.3992919921875
1,62,5,3.4147207736968994
1,63,4,4.253789901733398
1,64,7,3.1136882305145264
1,65,4,3.509726047515869
1,69,5,3.5102927684783936
1,72,5,5.040436267852783
1,78,5,2.5074832439422607
1,80,4,2.7325241565704346
1,81,4,3.3445770740509033
1,82,3,3.594442844390869
1,89,3,3.2832682132720947
1,90,6,4.066156387329102
1,91,5,3.538545846939087
1,93,2,0.6334879994392395
1,94,5,2.3226301670074463
1,95,4,3.1200923919677734
1,96,5,3.1861698627471924
1,97,3,3.600332498550415
1,98,3,3.3904519081115723
1,99,3,2.685676097869873
1,101,5,4.55300235748291
1,103,5,3.4532907009124756
1,104,4,3.861771821975708
1,105,4,3.4348630905151367
1,106,3,4.569249629974365
1,108,3,3.2766335010528564
1,112,3,3.7309257984161377
